#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - RH   (%),Dew Point   (°C),Host Connected,End of File
26740,06/30/2022 04:36:58,12.25,83.34,9.52,,
26741,06/30/2022 04:41:58,12.17,82.90,9.37,,
26742,06/30/2022 04:46:58,12.13,83.58,9.44,,
26743,06/30/2022 04:51:58,12.02,83.62,9.35,,
26744,06/30/2022 04:56:58,12.03,83.69,9.37,,
26745,06/30/2022 05:01:58,11.97,83.38,9.25,,
26746,06/30/2022 05:06:58,11.97,83.42,9.26,,
26747,06/30/2022 05:11:58,11.93,83.75,9.28,,
26748,06/30/2022 05:16:58,11.86,83.50,9.17,,
26749,06/30/2022 05:21:58,11.75,83.90,9.13,,
26750,06/30/2022 05:26:58,11.76,83.91,9.15,,
26751,06/30/2022 05:31:58,11.62,83.69,8.97,,
26752,06/30/2022 05:36:58,11.51,84.15,8.93,,
26753,06/30/2022 05:41:58,11.40,84.20,8.84,,
26754,06/30/2022 05:46:58,11.26,84.85,8.82,,
26755,06/30/2022 05:51:58,11.24,85.20,8.86,,
26756,06/30/2022 05:56:58,11.16,84.78,8.71,,
26757,06/30/2022 06:01:58,11.16,84.28,8.62,,
26758,06/30/2022 06:06:58,11.12,84.74,8.66,,
26759,06/30/2022 06:11:58,11.29,84.93,8.86,,
26760,06/30/2022 06:16:58,11.48,85.12,9.08,,
26761,06/30/2022 06:21:58,11.72,84.27,9.17,,
26762,06/30/2022 06:26:58,11.99,83.53,9.30,,
26763,06/30/2022 06:31:58,12.31,82.55,9.44,,
26764,06/30/2022 06:36:58,12.59,81.59,9.54,,
26765,06/30/2022 06:41:58,12.88,81.06,9.72,,
26766,06/30/2022 06:46:58,13.22,80.50,9.95,,
26767,06/30/2022 06:51:58,13.44,79.54,9.98,,
26768,06/30/2022 06:56:58,13.73,78.58,10.08,,
26769,06/30/2022 07:01:58,13.88,78.37,10.19,,
26770,06/30/2022 07:06:58,14.20,77.80,10.39,,
26771,06/30/2022 07:11:58,14.51,76.76,10.49,,
26772,06/30/2022 07:16:58,14.65,76.36,10.55,,
26773,06/30/2022 07:21:58,14.78,76.16,10.63,,
26774,06/30/2022 07:26:58,15.07,75.57,10.80,,
26775,06/30/2022 07:31:58,15.51,74.51,11.01,,
26776,06/30/2022 07:36:58,15.81,73.39,11.07,,
26777,06/30/2022 07:41:58,15.96,73.20,11.18,,
26778,06/30/2022 07:46:58,16.08,72.90,11.24,,
26779,06/30/2022 07:51:58,16.52,71.40,11.35,,
26780,06/30/2022 07:56:58,16.59,71.60,11.45,,
26781,06/30/2022 08:01:58,16.62,71.32,11.43,,
26782,06/30/2022 08:06:58,16.99,71.38,11.79,,
26783,06/30/2022 08:11:58,17.23,69.78,11.68,,
26784,06/30/2022 08:16:58,17.55,68.35,11.68,,
26785,06/30/2022 08:21:58,17.81,69.23,12.12,,
26786,06/30/2022 08:26:58,18.18,67.86,12.16,,
26787,06/30/2022 08:31:58,18.61,66.70,12.31,,
26788,06/30/2022 08:36:58,19.01,65.28,12.37,,
26789,06/30/2022 08:41:58,19.33,63.14,12.17,,
26790,06/30/2022 08:46:58,19.61,61.70,12.08,,
26791,06/30/2022 08:51:58,19.98,61.62,12.40,,
26792,06/30/2022 08:56:58,20.39,61.07,12.65,,
26793,06/30/2022 09:01:58,20.35,59.95,12.34,,
26794,06/30/2022 09:06:58,20.68,59.24,12.46,,
26795,06/30/2022 09:11:58,20.81,58.67,12.44,,
26796,06/30/2022 09:16:58,20.96,57.90,12.38,,
26797,06/30/2022 09:21:58,21.19,57.17,12.40,,
26798,06/30/2022 09:26:58,21.29,57.01,12.45,,
26799,06/30/2022 09:31:58,21.54,56.18,12.46,,
26800,06/30/2022 09:36:58,21.85,55.51,12.57,,
26801,06/30/2022 09:41:58,22.25,55.24,12.86,,
26802,06/30/2022 09:46:58,22.43,53.79,12.63,,
26803,06/30/2022 09:51:58,22.41,54.76,12.88,,
26804,06/30/2022 09:56:58,22.50,53.31,12.55,,
26805,06/30/2022 10:01:58,22.73,53.53,12.83,,
26806,06/30/2022 10:06:58,23.01,51.86,12.61,,
26807,06/30/2022 10:11:58,23.01,52.87,12.90,,
26808,06/30/2022 10:16:58,23.59,51.25,12.96,,
26809,06/30/2022 10:21:58,23.35,50.91,12.63,,
26810,06/30/2022 10:26:58,23.75,51.19,13.09,,
26811,06/30/2022 10:31:58,23.84,50.00,12.81,,
26812,06/30/2022 10:36:58,24.05,48.83,12.64,,
26813,06/30/2022 10:41:58,24.29,50.27,13.30,,
26814,06/30/2022 10:46:58,24.21,48.77,12.77,,
26815,06/30/2022 10:51:58,24.34,48.32,12.75,,
26816,06/30/2022 10:56:58,24.23,49.27,12.94,,
26817,06/30/2022 11:01:58,24.50,48.45,12.94,,
26818,06/30/2022 11:06:58,24.94,47.26,12.96,,
26819,06/30/2022 11:11:58,25.00,47.02,12.93,,
26820,06/30/2022 11:16:58,25.27,46.84,13.11,,
26821,06/30/2022 11:21:58,25.72,45.72,13.15,,
26822,06/30/2022 11:26:58,26.27,44.74,13.33,,
26823,06/30/2022 11:31:58,26.36,44.39,13.28,,
26824,06/30/2022 11:36:58,26.49,44.48,13.43,,
26825,06/30/2022 11:41:58,26.87,44.08,13.64,,
26826,06/30/2022 11:46:58,27.10,43.51,13.65,,
26827,06/30/2022 11:51:58,27.28,42.80,13.55,,
26828,06/30/2022 11:56:58,26.81,43.29,13.31,,
26829,06/30/2022 12:01:58,27.55,42.21,13.58,,
26830,06/30/2022 12:06:58,27.73,42.13,13.72,,
26831,06/30/2022 12:11:58,27.91,41.74,13.74,,
26832,06/30/2022 12:16:58,27.60,41.90,13.52,,
26833,06/30/2022 12:21:58,27.54,42.02,13.50,,
26834,06/30/2022 12:26:58,27.58,41.43,13.32,,
26835,06/30/2022 12:31:58,27.79,41.37,13.49,,
26836,06/30/2022 12:36:58,27.75,42.01,13.69,,
26837,06/30/2022 12:41:58,28.56,40.10,13.70,,
26838,06/30/2022 12:46:58,28.55,40.56,13.86,,
26839,06/30/2022 12:51:58,28.52,40.42,13.78,,
26840,06/30/2022 12:56:58,28.63,39.32,13.46,,
26841,06/30/2022 13:01:58,28.83,39.13,13.56,,
26842,06/30/2022 13:06:58,28.82,40.15,13.95,,
26843,06/30/2022 13:11:58,28.94,38.52,13.42,,
26844,06/30/2022 13:16:58,29.61,38.37,13.95,,
26845,06/30/2022 13:21:58,29.74,38.94,14.29,,
26846,06/30/2022 13:26:58,29.18,39.39,13.98,,
26847,06/30/2022 13:31:58,29.18,39.52,14.03,,
26848,06/30/2022 13:36:58,29.08,40.05,14.15,,
26849,06/30/2022 13:41:58,29.16,38.96,13.79,,
26850,06/30/2022 13:46:58,29.23,39.69,14.14,,
26851,06/30/2022 13:51:58,29.13,39.33,13.91,,
26852,06/30/2022 13:56:58,29.63,39.96,14.60,,
26853,06/30/2022 14:01:58,29.45,39.43,14.23,,
26854,06/30/2022 14:06:58,29.72,39.73,14.58,,
26855,06/30/2022 14:11:58,30.21,38.76,14.64,,
26856,06/30/2022 14:16:58,30.23,39.44,14.93,,
26857,06/30/2022 14:21:58,29.95,39.04,14.52,,
26858,06/30/2022 14:26:58,30.05,40.12,15.04,,
26859,06/30/2022 14:31:58,30.30,38.70,14.69,,
26860,06/30/2022 14:36:58,30.65,39.62,15.37,,
26861,06/30/2022 14:41:58,30.76,38.05,14.84,,
26862,06/30/2022 14:46:58,30.52,38.69,14.89,,
26863,06/30/2022 14:51:58,30.30,37.54,14.22,,
26864,06/30/2022 14:56:58,30.38,38.13,14.54,,
26865,06/30/2022 15:01:58,30.24,38.18,14.44,,
26866,06/30/2022 15:06:58,30.35,38.67,14.73,,
26867,06/30/2022 15:11:58,30.59,38.30,14.79,,
26868,06/30/2022 15:16:58,30.37,36.58,13.89,,
26869,06/30/2022 15:21:58,30.08,37.53,14.03,,
26870,06/30/2022 15:26:58,30.17,37.50,14.09,,
26871,06/30/2022 15:31:58,30.28,37.53,14.21,,
26872,06/30/2022 15:36:58,30.54,36.92,14.19,,
26873,06/30/2022 15:41:58,30.13,36.88,13.81,,
26874,06/30/2022 15:46:58,30.22,38.71,14.63,,
26875,06/30/2022 15:51:58,30.36,37.24,14.16,,
26876,06/30/2022 15:56:58,30.46,38.38,14.71,,
26877,06/30/2022 16:01:58,30.57,37.56,14.48,,
26878,06/30/2022 16:06:58,30.59,37.62,14.51,,
26879,06/30/2022 16:11:58,30.44,37.38,14.28,,
26880,06/30/2022 16:16:58,30.47,37.32,14.28,,
26881,06/30/2022 16:21:58,30.81,38.49,15.07,,
26882,06/30/2022 16:26:58,30.87,38.65,15.19,,
26883,06/30/2022 16:31:58,30.61,37.79,14.60,,
26884,06/30/2022 16:36:58,30.72,38.34,14.93,,
26885,06/30/2022 16:41:58,30.91,39.03,15.37,,
26886,06/30/2022 16:46:58,30.60,38.38,14.83,,
26887,06/30/2022 16:51:58,30.55,38.33,14.77,,
26888,06/30/2022 16:56:58,30.54,39.20,15.11,,
26889,06/30/2022 17:01:58,30.65,39.97,15.51,,
26890,06/30/2022 17:06:58,30.71,38.31,14.91,,
26891,06/30/2022 17:11:58,30.69,39.09,15.20,,
26892,06/30/2022 17:16:58,30.64,38.83,15.05,,
26893,06/30/2022 17:21:58,30.51,40.03,15.41,,
26894,06/30/2022 17:26:58,30.32,40.47,15.41,,
26895,06/30/2022 17:31:58,30.10,40.73,15.32,,
26896,06/30/2022 17:36:58,30.15,38.70,14.56,,
26897,06/30/2022 17:41:58,30.11,40.48,15.23,,
26898,06/30/2022 17:46:58,30.18,40.29,15.22,,
26899,06/30/2022 17:51:58,30.25,40.24,15.26,,
26900,06/30/2022 17:56:58,30.18,39.64,14.96,,
26901,06/30/2022 18:01:58,30.07,39.97,15.00,,
26902,06/30/2022 18:06:58,29.93,39.86,14.83,,
26903,06/30/2022 18:11:58,29.82,41.07,15.20,,
26904,06/30/2022 18:16:58,29.75,40.11,14.76,,
26905,06/30/2022 18:21:58,29.63,41.51,15.19,,
26906,06/30/2022 18:26:58,29.58,42.10,15.36,,
26907,06/30/2022 18:31:58,29.35,41.17,14.81,,
26908,06/30/2022 18:36:58,29.15,41.85,14.88,,
26909,06/30/2022 18:41:58,28.91,41.22,14.44,,
26910,06/30/2022 18:46:58,28.67,41.49,14.32,,
26911,06/30/2022 18:51:58,28.42,43.06,14.67,,
26912,06/30/2022 18:56:58,28.27,42.94,14.49,,
26913,06/30/2022 19:01:58,27.93,42.02,13.85,,
26914,06/30/2022 19:06:58,27.57,43.59,14.10,,
26915,06/30/2022 19:11:58,27.17,43.86,13.84,,
26916,06/30/2022 19:16:58,26.80,44.17,13.61,,
26917,06/30/2022 19:21:58,26.57,44.90,13.65,,
26918,06/30/2022 19:26:58,26.28,45.91,13.73,,
26919,06/30/2022 19:31:58,25.93,46.65,13.66,,
26920,06/30/2022 19:36:58,25.52,47.00,13.40,,
26921,06/30/2022 19:41:58,25.23,48.03,13.47,,
26922,06/30/2022 19:46:58,24.89,49.11,13.50,,
26923,06/30/2022 19:51:58,24.66,49.84,13.52,,
26924,06/30/2022 19:56:58,24.54,50.36,13.56,,
26925,06/30/2022 20:01:58,24.27,50.01,13.21,,
26926,06/30/2022 20:06:58,24.02,50.43,13.11,,
26927,06/30/2022 20:11:58,23.79,50.97,13.05,,
26928,06/30/2022 20:16:58,23.51,51.36,12.91,,
26929,06/30/2022 20:21:58,23.28,52.04,12.91,,
26930,06/30/2022 20:26:58,22.93,52.63,12.75,,
26931,06/30/2022 20:31:58,22.58,52.75,12.47,,
26932,06/30/2022 20:36:58,22.20,53.99,12.47,,
26933,06/30/2022 20:41:58,21.89,55.05,12.47,,
26934,06/30/2022 20:46:58,21.46,55.83,12.29,,
26935,06/30/2022 20:51:58,21.15,56.66,12.22,,
26936,06/30/2022 20:56:58,20.83,57.34,12.10,,
26937,06/30/2022 21:01:58,20.49,58.33,12.05,,
26938,06/30/2022 21:06:58,20.19,58.96,11.93,,
26939,06/30/2022 21:11:58,19.96,59.78,11.92,,
26940,06/30/2022 21:16:58,19.72,60.51,11.88,,
26941,06/30/2022 21:21:58,19.50,60.85,11.76,,
26942,06/30/2022 21:26:58,19.29,61.00,11.60,,
26943,06/30/2022 21:31:58,19.14,61.85,11.67,,
26944,06/30/2022 21:36:58,19.02,62.12,11.62,,
26945,06/30/2022 21:41:58,18.83,62.46,11.53,,
26946,06/30/2022 21:46:58,18.68,62.69,11.44,,
26947,06/30/2022 21:51:58,18.55,62.87,11.36,,
26948,06/30/2022 21:56:58,18.49,62.81,11.28,,
26949,06/30/2022 22:01:58,18.40,63.36,11.33,,
26950,06/30/2022 22:06:58,18.30,63.75,11.34,,
26951,06/30/2022 22:11:58,18.17,64.93,11.48,,
26952,06/30/2022 22:16:58,17.99,65.30,11.40,,
26953,06/30/2022 22:21:58,17.84,65.38,11.28,,
26954,06/30/2022 22:26:58,17.70,65.79,11.24,,
26955,06/30/2022 22:31:58,17.50,66.21,11.15,,
26956,06/30/2022 22:36:58,17.34,66.42,11.04,,
26957,06/30/2022 22:41:58,17.22,67.32,11.13,,
26958,06/30/2022 22:46:58,17.04,67.82,11.07,,
26959,06/30/2022 22:51:58,16.90,68.25,11.03,,
26960,06/30/2022 22:56:58,16.75,68.64,10.97,,
26961,06/30/2022 23:01:58,16.64,69.01,10.95,,
26962,06/30/2022 23:06:58,16.50,69.54,10.93,,
26963,06/30/2022 23:11:58,16.34,69.80,10.83,,
26964,06/30/2022 23:16:58,16.19,70.63,10.87,,
26965,06/30/2022 23:21:58,16.04,70.74,10.75,,
26966,06/30/2022 23:26:58,15.95,70.67,10.64,,
26967,06/30/2022 23:31:58,15.86,70.54,10.53,,
26968,06/30/2022 23:36:58,15.77,70.39,10.41,,
26969,06/30/2022 23:41:58,15.71,70.52,10.38,,
26970,06/30/2022 23:46:58,15.60,70.57,10.29,,
26971,06/30/2022 23:51:58,15.56,71.03,10.34,,
26972,06/30/2022 23:56:58,15.47,71.19,10.30,,
26973,07/01/2022 00:01:58,15.41,71.30,10.26,,
26974,07/01/2022 00:06:58,15.29,71.93,10.28,,
26975,07/01/2022 00:11:58,15.19,72.25,10.25,,
26976,07/01/2022 00:16:58,15.15,71.71,10.10,,
26977,07/01/2022 00:21:58,15.04,72.20,10.09,,
26978,07/01/2022 00:26:58,15.00,72.44,10.10,,
26979,07/01/2022 00:31:58,14.96,72.05,9.98,,
26980,07/01/2022 00:36:58,14.82,72.63,9.97,,
26981,07/01/2022 00:41:58,14.78,73.26,10.05,,
26982,07/01/2022 00:46:58,14.71,73.45,10.03,,
26983,07/01/2022 00:51:58,14.66,73.68,10.02,,
26984,07/01/2022 00:56:58,14.62,74.33,10.11,,
26985,07/01/2022 01:01:58,14.56,74.34,10.06,,
26986,07/01/2022 01:06:58,14.49,74.25,9.97,,
26987,07/01/2022 01:11:58,14.42,74.33,9.93,,
26988,07/01/2022 01:16:58,14.35,75.02,9.99,,
26989,07/01/2022 01:21:58,14.25,74.87,9.87,,
26990,07/01/2022 01:26:58,14.22,75.22,9.91,,
26991,07/01/2022 01:31:58,14.19,75.89,10.01,,
26992,07/01/2022 01:36:58,14.13,75.76,9.93,,
26993,07/01/2022 01:41:58,14.12,76.48,10.06,,
26994,07/01/2022 01:46:58,14.07,77.14,10.14,,
26995,07/01/2022 01:51:58,14.05,77.27,10.14,,
26996,07/01/2022 01:56:58,14.07,77.31,10.17,,
26997,07/01/2022 02:01:58,14.00,77.24,10.10,,
26998,07/01/2022 02:06:58,13.92,77.12,9.99,,
26999,07/01/2022 02:11:58,13.84,77.22,9.94,,
27000,07/01/2022 02:16:58,13.76,77.41,9.89,,
27001,07/01/2022 02:21:58,13.65,77.65,9.83,,
27002,07/01/2022 02:26:58,13.54,77.95,9.79,,
27003,07/01/2022 02:31:58,13.51,78.24,9.81,,
27004,07/01/2022 02:36:58,13.43,79.07,9.88,,
27005,07/01/2022 02:41:58,13.41,79.06,9.87,,
27006,07/01/2022 02:46:58,13.32,79.69,9.90,,
27007,07/01/2022 02:51:58,13.27,80.15,9.94,,
27008,07/01/2022 02:56:58,13.22,80.14,9.89,,
27009,07/01/2022 03:01:58,13.16,80.64,9.92,,
27010,07/01/2022 03:06:58,13.10,81.49,10.02,,
27011,07/01/2022 03:11:58,13.14,80.82,9.93,,
27012,07/01/2022 03:16:58,13.09,80.52,9.83,,
27013,07/01/2022 03:21:58,13.05,81.11,9.90,,
27014,07/01/2022 03:26:58,12.94,81.24,9.82,,
27015,07/01/2022 03:31:58,12.85,81.39,9.75,,
27016,07/01/2022 03:36:58,12.76,81.54,9.70,,
27017,07/01/2022 03:41:58,12.69,82.03,9.71,,
27018,07/01/2022 03:46:58,12.63,82.01,9.65,,
27019,07/01/2022 03:51:58,12.62,82.69,9.77,,
27020,07/01/2022 03:56:58,12.55,82.99,9.75,,
27021,07/01/2022 04:01:58,12.52,83.34,9.79,,
27022,07/01/2022 04:06:58,12.48,83.28,9.74,,
27023,07/01/2022 04:11:58,12.48,83.36,9.75,,
27024,07/01/2022 04:16:58,12.37,83.33,9.64,,
27025,07/01/2022 04:21:58,12.42,83.51,9.71,,
27026,07/01/2022 04:26:58,12.40,83.43,9.68,,
27027,07/01/2022 04:31:58,12.35,83.31,9.62,,
27028,07/01/2022 04:36:58,12.32,83.45,9.61,,
27029,07/01/2022 04:41:58,12.18,83.31,9.45,,
27030,07/01/2022 04:46:58,12.10,83.21,9.35,,
27031,07/01/2022 04:51:58,11.97,83.08,9.20,,
27032,07/01/2022 04:56:58,11.87,83.55,9.19,,
27033,07/01/2022 05:01:58,11.73,83.08,8.97,,
27034,07/01/2022 05:06:58,11.66,83.85,9.03,,
27035,07/01/2022 05:11:58,11.59,84.15,9.02,,
27036,07/01/2022 05:16:58,11.48,84.98,9.06,,
27037,07/01/2022 05:21:58,11.40,84.61,8.91,,
27038,07/01/2022 05:26:58,11.32,85.13,8.93,,
27039,07/01/2022 05:31:58,11.28,86.22,9.07,,
27040,07/01/2022 05:36:58,11.29,86.71,9.17,,
27041,07/01/2022 05:41:58,11.25,86.52,9.09,,
27042,07/01/2022 05:46:58,11.18,84.86,8.74,,
27043,07/01/2022 05:51:58,11.07,86.25,8.87,,
27044,07/01/2022 05:56:58,11.08,86.75,8.96,,
27045,07/01/2022 06:01:58,11.13,86.97,9.05,,
27046,07/01/2022 06:06:58,11.27,86.98,9.19,,
27047,07/01/2022 06:11:58,11.46,86.29,9.27,,
27048,07/01/2022 06:16:58,11.71,85.82,9.43,,
27049,07/01/2022 06:21:58,11.97,85.77,9.67,,
27050,07/01/2022 06:26:58,12.20,84.86,9.74,,
27051,07/01/2022 06:31:58,12.40,84.15,9.81,,
27052,07/01/2022 06:36:58,12.60,83.50,9.89,,
27053,07/01/2022 06:41:58,12.79,83.00,9.99,,
27054,07/01/2022 06:46:58,13.05,82.45,10.14,,
27055,07/01/2022 06:51:58,13.25,81.91,10.24,,
27056,07/01/2022 06:56:58,13.41,81.39,10.31,,
27057,07/01/2022 07:01:58,13.60,80.71,10.36,,
27058,07/01/2022 07:06:58,13.89,79.85,10.48,,
27059,07/01/2022 07:11:58,14.09,78.84,10.49,,
27060,07/01/2022 07:16:58,14.25,78.82,10.64,,
27061,07/01/2022 07:21:58,14.48,77.80,10.66,,
27062,07/01/2022 07:26:58,14.62,76.94,10.63,,
27063,07/01/2022 07:31:58,14.82,76.93,10.83,,
27064,07/01/2022 07:36:58,15.04,76.21,10.90,,
27065,07/01/2022 07:41:58,15.30,75.56,11.02,,
27066,07/01/2022 07:46:58,15.55,74.70,11.09,,
27067,07/01/2022 07:51:58,15.81,73.66,11.13,,
27068,07/01/2022 07:56:58,16.08,73.48,11.36,,
27069,07/01/2022 08:01:58,16.29,72.48,11.35,,
27070,07/01/2022 08:06:58,16.59,71.14,11.36,,
27071,07/01/2022 08:11:58,16.93,70.56,11.56,,
27072,07/01/2022 08:16:58,17.31,69.34,11.66,,
27073,07/01/2022 08:21:58,17.40,69.04,11.69,,
27074,07/01/2022 08:26:58,17.85,68.70,12.04,,
27075,07/01/2022 08:31:58,18.17,67.63,12.10,,
27076,07/01/2022 08:36:58,18.72,66.56,12.39,,
27077,07/01/2022 08:41:58,19.32,64.16,12.40,,
27078,07/01/2022 08:46:58,19.74,63.37,12.61,,
27079,07/01/2022 08:51:58,20.72,61.63,13.10,,
27080,07/01/2022 08:56:58,20.91,59.34,12.71,,
27081,07/01/2022 09:01:58,22.05,56.76,13.09,,
27082,07/01/2022 09:06:58,22.04,55.70,12.79,,
27083,07/01/2022 09:11:58,21.95,56.23,12.86,,
27084,07/01/2022 09:16:58,22.56,55.43,13.21,,
27085,07/01/2022 09:21:58,22.77,54.69,13.19,,
27086,07/01/2022 09:26:58,22.73,54.86,13.21,,
27087,07/01/2022 09:31:58,23.13,53.96,13.32,,
27088,07/01/2022 09:36:58,23.72,53.00,13.59,,
27089,07/01/2022 09:41:58,23.91,51.89,13.45,,
27090,07/01/2022 09:46:58,23.91,52.34,13.58,,
27091,07/01/2022 09:51:58,24.28,51.33,13.61,,
27092,07/01/2022 09:56:58,24.02,51.27,13.36,,
27093,07/01/2022 10:01:58,24.50,51.17,13.77,,
27094,07/01/2022 10:06:58,24.91,49.42,13.61,,
27095,07/01/2022 10:11:58,25.38,48.41,13.73,,
27096,07/01/2022 10:16:58,25.35,48.28,13.66,,
27097,07/01/2022 10:21:58,25.52,47.75,13.64,,
27098,07/01/2022 10:26:58,25.91,47.97,14.07,,
27099,07/01/2022 10:31:58,25.78,47.54,13.81,,
27100,07/01/2022 10:36:58,25.87,47.18,13.77,,
27101,07/01/2022 10:41:58,26.77,45.51,14.03,,
27102,07/01/2022 10:46:58,26.93,44.89,13.97,,
27103,07/01/2022 10:51:58,26.81,45.69,14.14,,
27104,07/01/2022 10:56:58,26.01,46.47,13.67,,
27105,07/01/2022 11:01:58,26.30,46.44,13.92,,
27106,07/01/2022 11:06:58,26.09,46.33,13.70,,
27107,07/01/2022 11:11:58,26.23,46.18,13.77,,
27108,07/01/2022 11:16:58,27.34,44.53,14.21,,
27109,07/01/2022 11:21:58,27.54,44.02,14.22,,
27110,07/01/2022 11:26:58,26.92,44.59,13.86,,
27111,07/01/2022 11:31:58,26.92,45.14,14.04,,
27112,07/01/2022 11:36:58,27.69,43.72,14.25,,
27113,07/01/2022 11:41:58,28.17,43.40,14.57,,
27114,07/01/2022 11:46:58,28.44,42.68,14.55,,
27115,07/01/2022 11:51:58,28.54,43.09,14.79,,
27116,07/01/2022 11:56:58,28.54,44.35,15.24,,
27117,07/01/2022 12:01:58,28.47,44.53,15.24,,
27118,07/01/2022 12:06:58,28.52,43.86,15.04,,
27119,07/01/2022 12:11:58,28.40,43.87,14.94,,
27120,07/01/2022 12:16:58,28.61,45.12,15.57,,
27121,07/01/2022 12:21:58,28.47,43.93,15.03,,
27122,07/01/2022 12:26:58,29.11,43.16,15.33,,
27123,07/01/2022 12:31:58,28.79,43.41,15.14,,
27124,07/01/2022 12:36:58,28.68,44.62,15.46,,
27125,07/01/2022 12:41:58,28.57,43.83,15.08,,
27126,07/01/2022 12:46:58,28.29,44.58,15.10,,
27127,07/01/2022 12:51:58,28.08,45.29,15.15,,
27128,07/01/2022 12:56:58,28.27,44.94,15.20,,
27129,07/01/2022 13:01:58,28.54,43.60,14.97,,
27130,07/01/2022 13:06:58,28.35,44.00,14.95,,
27131,07/01/2022 13:11:58,28.61,44.02,15.19,,
27132,07/01/2022 13:16:58,29.08,44.26,15.70,,
27133,07/01/2022 13:21:58,29.29,42.05,15.09,,
27134,07/01/2022 13:26:58,29.26,43.42,15.56,,
27135,07/01/2022 13:31:58,29.46,41.95,15.20,,
27136,07/01/2022 13:36:58,29.33,42.20,15.18,,
27137,07/01/2022 13:41:58,29.24,41.96,15.01,,
27138,07/01/2022 13:46:58,29.59,40.28,14.69,,
27139,07/01/2022 13:51:58,29.49,40.76,14.78,,
27140,07/01/2022 13:56:58,29.81,40.16,14.84,,
27141,07/01/2022 14:01:58,29.70,40.09,14.71,,
27142,07/01/2022 14:06:58,29.64,39.45,14.41,,
27143,07/01/2022 14:11:58,29.82,40.31,14.91,,
27144,07/01/2022 14:16:58,29.64,39.41,14.39,,
27145,07/01/2022 14:21:58,29.54,39.41,14.31,,
27146,07/01/2022 14:26:58,29.85,39.49,14.61,,
27147,07/01/2022 14:31:58,29.90,37.40,13.81,,
27148,07/01/2022 14:36:58,30.21,38.71,14.62,,
27149,07/01/2022 14:41:58,30.31,37.37,14.16,,
27150,07/01/2022 14:46:58,30.36,38.53,14.68,,
27151,07/01/2022 14:51:58,30.53,36.80,14.12,,
27152,07/01/2022 14:56:58,30.63,38.30,14.83,,
27153,07/01/2022 15:01:58,30.76,37.91,14.78,,
27154,07/01/2022 15:06:58,30.70,37.27,14.47,,
27155,07/01/2022 15:11:58,30.75,35.97,13.96,,
27156,07/01/2022 15:16:58,31.00,37.15,14.69,,
27157,07/01/2022 15:21:58,31.18,36.33,14.49,,
27158,07/01/2022 15:26:58,31.00,34.86,13.70,,
27159,07/01/2022 15:31:58,31.05,35.40,13.98,,
27160,07/01/2022 15:36:58,31.11,35.13,13.92,,
27161,07/01/2022 15:41:58,30.99,35.81,14.11,,
27162,07/01/2022 15:46:58,31.11,34.56,13.67,,
27163,07/01/2022 15:51:58,31.41,34.52,13.91,,
27164,07/01/2022 15:56:58,31.35,33.97,13.61,,
27165,07/01/2022 16:01:58,31.41,33.74,13.56,,
27166,07/01/2022 16:06:58,31.69,32.57,13.26,,
27167,07/01/2022 16:11:58,31.81,33.55,13.82,,
27168,07/01/2022 16:16:58,31.98,33.79,14.08,,
27169,07/01/2022 16:21:58,31.92,32.38,13.37,,
27170,07/01/2022 16:26:58,31.87,32.75,13.50,,
27171,07/01/2022 16:31:58,32.07,29.11,11.87,,
27172,07/01/2022 16:36:58,31.82,29.75,11.99,,
27173,07/01/2022 16:41:58,31.88,29.92,12.13,,
27174,07/01/2022 16:46:58,31.71,31.47,12.75,,
27175,07/01/2022 16:51:58,31.73,34.19,14.04,,
27176,07/01/2022 16:56:58,31.95,32.95,13.66,,
27177,07/01/2022 17:01:58,31.96,32.49,13.45,,
27178,07/01/2022 17:06:58,31.83,33.17,13.66,,
27179,07/01/2022 17:11:58,31.92,34.51,14.35,,
27180,07/01/2022 17:16:58,31.87,35.61,14.79,,
27181,07/01/2022 17:21:58,31.73,35.29,14.53,,
27182,07/01/2022 17:26:58,31.49,35.54,14.43,,
27183,07/01/2022 17:31:58,31.54,35.69,14.54,,
27184,07/01/2022 17:36:58,31.35,35.40,14.24,,
27185,07/01/2022 17:41:58,31.22,36.40,14.56,,
27186,07/01/2022 17:46:58,31.09,35.40,14.01,,
27187,07/01/2022 17:51:58,31.24,36.00,14.41,,
27188,07/01/2022 17:56:58,31.15,36.43,14.52,,
27189,07/01/2022 18:01:58,31.07,36.74,14.57,,
27190,07/01/2022 18:06:58,31.22,36.61,14.65,,
27191,07/01/2022 18:11:58,30.96,37.03,14.60,,
27192,07/01/2022 18:16:58,30.71,36.79,14.28,,
27193,07/01/2022 18:21:58,30.23,36.77,13.85,,
27194,07/01/2022 18:26:58,29.95,37.83,14.04,,
27195,07/01/2022 18:31:58,29.79,37.11,13.60,,
27196,07/01/2022 18:36:58,29.46,38.31,13.79,,
27197,07/01/2022 18:41:58,29.27,38.33,13.63,,
27198,07/01/2022 18:46:58,28.89,38.97,13.55,,
27199,07/01/2022 18:51:58,28.69,39.52,13.59,,
27200,07/01/2022 18:56:58,28.40,40.72,13.79,,
27201,07/01/2022 19:01:58,28.27,40.53,13.60,,
27202,07/01/2022 19:06:58,27.95,40.56,13.33,,
27203,07/01/2022 19:11:58,27.55,41.29,13.24,,
