#,Date-Time (PST),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Button Down,Host Connected,End of File
13509,06/17/2021 06:15:44,19.81,51.79,9.62,,,
13510,06/17/2021 06:20:44,19.97,51.96,9.82,,,
13511,06/17/2021 06:25:44,20.04,52.10,9.93,,,
13512,06/17/2021 06:30:44,20.12,52.22,10.04,,,
13513,06/17/2021 06:35:44,20.25,52.29,10.17,,,
13514,06/17/2021 06:40:44,20.36,52.37,10.31,,,
13515,06/17/2021 06:45:44,20.45,52.38,10.39,,,
13516,06/17/2021 06:50:44,20.56,52.36,10.48,,,
13517,06/17/2021 06:55:44,20.62,52.39,10.55,,,
13518,06/17/2021 07:00:44,20.72,52.41,10.65,,,
13519,06/17/2021 07:05:44,20.77,52.38,10.69,,,
13520,06/17/2021 07:10:44,20.86,52.34,10.75,,,
13521,06/17/2021 07:15:44,20.90,52.33,10.79,,,
13522,06/17/2021 07:20:44,21.00,52.30,10.87,,,
13523,06/17/2021 07:25:44,21.06,52.26,10.92,,,
13524,06/17/2021 07:30:44,21.09,52.24,10.94,,,
13525,06/17/2021 07:35:44,21.20,52.22,11.04,,,
13526,06/17/2021 07:40:44,21.25,52.18,11.07,,,
13527,06/17/2021 07:45:44,21.32,52.15,11.13,,,
13528,06/17/2021 07:50:44,21.37,52.11,11.16,,,
13529,06/17/2021 07:55:44,21.45,52.06,11.22,,,
13530,06/17/2021 08:00:44,21.47,52.02,11.23,,,
13531,06/17/2021 08:05:44,21.55,51.98,11.29,,,
13532,06/17/2021 08:10:44,21.62,51.92,11.34,,,
13533,06/17/2021 08:15:44,21.63,51.89,11.34,,,
13534,06/17/2021 08:20:44,21.72,51.83,11.40,,,
13535,06/17/2021 08:25:44,21.78,51.78,11.44,,,
13536,06/17/2021 08:30:44,21.82,51.73,11.47,,,
13537,06/17/2021 08:35:44,21.87,51.69,11.50,,,
13538,06/17/2021 08:40:44,21.93,51.63,11.54,,,
13539,06/17/2021 08:45:44,22.03,51.54,11.60,,,
13540,06/17/2021 08:50:44,22.05,51.48,11.60,,,
13541,06/17/2021 08:55:44,22.17,51.41,11.69,,,
13542,06/17/2021 09:00:44,22.23,51.37,11.74,,,
13543,06/17/2021 09:05:44,22.33,51.22,11.78,,,
13544,06/17/2021 09:10:44,22.38,51.14,11.81,,,
13545,06/17/2021 09:15:44,22.44,51.01,11.83,,,
13546,06/17/2021 09:20:44,22.53,51.00,11.90,,,
13547,06/17/2021 09:25:44,22.60,50.97,11.96,,,
13548,06/17/2021 09:30:44,22.68,50.85,12.00,,,
13549,06/17/2021 09:35:44,22.75,50.83,12.05,,,
13550,06/17/2021 09:40:44,22.81,50.78,12.10,,,
13551,06/17/2021 09:45:44,22.91,50.73,12.17,,,
13552,06/17/2021 09:50:44,23.00,50.65,12.24,,,
13553,06/17/2021 09:55:44,23.09,50.62,12.31,,,
13554,06/17/2021 10:00:44,23.15,50.58,12.35,,,
13555,06/17/2021 10:05:44,23.25,50.54,12.43,,,
13556,06/17/2021 10:10:44,23.31,50.50,12.48,,,
13557,06/17/2021 10:15:44,23.39,50.47,12.54,,,
13558,06/17/2021 10:20:44,23.47,50.40,12.60,,,
13559,06/17/2021 10:25:44,23.56,50.39,12.67,,,
13560,06/17/2021 10:30:44,23.61,50.30,12.69,,,
13561,06/17/2021 10:35:44,23.70,50.28,12.77,,,
13562,06/17/2021 10:40:44,23.74,50.21,12.78,,,
13563,06/17/2021 10:45:44,23.82,50.15,12.83,,,
13564,06/17/2021 10:50:44,23.90,50.09,12.90,,,
13565,06/17/2021 10:55:44,23.94,50.01,12.90,,,
13566,06/17/2021 11:00:44,24.04,49.96,12.98,,,
13567,06/17/2021 11:05:44,24.11,49.90,13.02,,,
13568,06/17/2021 11:10:44,24.18,49.84,13.07,,,
13569,06/17/2021 11:15:44,24.24,49.75,13.10,,,
13570,06/17/2021 11:20:44,24.31,49.72,13.16,,,
13571,06/17/2021 11:25:44,24.36,49.62,13.17,,,
13572,06/17/2021 11:30:44,24.36,49.53,13.15,,,
13573,06/17/2021 11:35:44,24.34,49.44,13.10,,,
13574,06/17/2021 11:40:44,24.30,49.29,13.01,,,
13575,06/17/2021 11:45:44,24.25,49.16,12.92,,,
13576,06/17/2021 11:50:44,24.24,49.14,12.91,,,
13577,06/17/2021 11:55:44,24.21,49.06,12.86,,,
13578,06/17/2021 12:00:44,24.18,48.99,12.81,,,
13579,06/17/2021 12:05:44,24.16,48.94,12.78,,,
13580,06/17/2021 12:10:44,24.21,48.91,12.82,,,
13581,06/17/2021 12:15:44,24.33,48.97,12.94,,,
13582,06/17/2021 12:20:44,24.41,48.97,13.01,,,
13583,06/17/2021 12:25:44,24.47,48.96,13.07,,,
13584,06/17/2021 12:30:44,24.57,48.92,13.14,,,
13585,06/17/2021 12:35:44,24.61,48.92,13.18,,,
13586,06/17/2021 12:40:44,24.69,48.88,13.24,,,
13587,06/17/2021 12:45:44,24.69,48.85,13.23,,,
13588,06/17/2021 12:50:44,24.66,48.83,13.20,,,
13589,06/17/2021 12:55:44,24.63,48.78,13.16,,,
13590,06/17/2021 13:00:44,24.63,48.72,13.14,,,
13591,06/17/2021 13:05:44,24.59,48.69,13.09,,,
13592,06/17/2021 13:10:44,24.53,48.62,13.01,,,
13593,06/17/2021 13:15:44,24.51,48.54,12.98,,,
13594,06/17/2021 13:20:44,24.44,48.51,12.90,,,
13595,06/17/2021 13:25:44,24.41,48.45,12.85,,,
13596,06/17/2021 13:30:44,24.41,48.48,12.86,,,
13597,06/17/2021 13:35:44,24.38,48.43,12.81,,,
13598,06/17/2021 13:40:44,24.38,48.41,12.81,,,
13599,06/17/2021 13:45:44,24.32,48.43,12.76,,,
13600,06/17/2021 13:50:44,24.31,48.42,12.75,,,
13601,06/17/2021 13:55:44,24.34,48.37,12.76,,,
13602,06/17/2021 14:00:44,24.33,48.37,12.75,,,
13603,06/17/2021 14:05:44,24.31,48.38,12.74,,,
13604,06/17/2021 14:10:44,24.35,48.37,12.77,,,
13605,06/17/2021 14:15:44,24.36,48.33,12.77,,,
13606,06/17/2021 14:20:44,24.39,48.32,12.79,,,
13607,06/17/2021 14:25:44,24.40,48.30,12.79,,,
13608,06/17/2021 14:30:44,24.41,48.31,12.80,,,
13609,06/17/2021 14:35:44,24.42,48.25,12.80,,,
13610,06/17/2021 14:40:44,24.47,48.26,12.85,,,
13611,06/17/2021 14:45:44,24.47,48.21,12.83,,,
13612,06/17/2021 14:50:44,24.47,48.20,12.83,,,
13613,06/17/2021 14:55:44,24.50,48.20,12.86,,,
13614,06/17/2021 15:00:44,24.50,48.14,12.84,,,
13615,06/17/2021 15:05:44,24.54,48.14,12.87,,,
13616,06/17/2021 15:10:44,24.56,48.13,12.88,,,
13617,06/17/2021 15:15:44,24.58,48.00,12.86,,,
13618,06/17/2021 15:20:44,24.59,48.05,12.89,,,
13619,06/17/2021 15:25:44,24.61,48.06,12.91,,,
13620,06/17/2021 15:30:44,24.64,47.99,12.92,,,
13621,06/17/2021 15:35:44,24.65,48.00,12.93,,,
13622,06/17/2021 15:40:44,24.65,47.97,12.92,,,
13623,06/17/2021 15:45:44,24.69,47.96,12.95,,,
13624,06/17/2021 15:50:44,24.66,47.92,12.92,,,
13625,06/17/2021 15:55:44,24.70,47.88,12.93,,,
13626,06/17/2021 16:00:44,24.72,47.82,12.93,,,
13627,06/17/2021 16:05:44,24.72,47.78,12.92,,,
13628,06/17/2021 16:10:44,24.72,47.75,12.91,,,
13629,06/17/2021 16:15:44,24.72,47.72,12.90,,,
13630,06/17/2021 16:20:44,24.69,47.72,12.87,,,
13631,06/17/2021 16:25:44,24.69,47.66,12.85,,,
13632,06/17/2021 16:30:44,24.72,47.63,12.87,,,
13633,06/17/2021 16:35:44,24.74,47.63,12.89,,,
13634,06/17/2021 16:40:44,24.73,47.61,12.87,,,
13635,06/17/2021 16:45:44,24.73,47.60,12.87,,,
13636,06/17/2021 16:50:44,24.72,47.52,12.84,,,
13637,06/17/2021 16:55:44,24.73,47.52,12.84,,,
13638,06/17/2021 17:00:44,24.71,47.53,12.83,,,
13639,06/17/2021 17:05:44,24.73,47.49,12.84,,,
13640,06/17/2021 17:10:44,24.72,47.44,12.81,,,
13641,06/17/2021 17:15:44,24.72,47.45,12.81,,,
13642,06/17/2021 17:20:44,24.74,47.40,12.82,,,
13643,06/17/2021 17:25:44,24.74,47.36,12.80,,,
13644,06/17/2021 17:30:44,24.72,47.37,12.79,,,
13645,06/17/2021 17:35:44,24.72,47.39,12.79,,,
13646,06/17/2021 17:40:44,24.73,47.30,12.78,,,
13647,06/17/2021 17:45:44,24.70,47.33,12.75,,,
13648,06/17/2021 17:50:44,24.71,47.34,12.77,,,
13649,06/17/2021 17:55:44,24.73,47.32,12.78,,,
13650,06/17/2021 18:00:44,24.72,47.30,12.76,,,
13651,06/17/2021 18:05:44,24.70,47.30,12.74,,,
13652,06/17/2021 18:10:44,24.69,47.31,12.74,,,
13653,06/17/2021 18:15:44,24.69,47.27,12.73,,,
13654,06/17/2021 18:20:44,24.66,47.28,12.71,,,
13655,06/17/2021 18:25:44,24.66,47.38,12.74,,,
13656,06/17/2021 18:30:44,24.63,47.33,12.70,,,
13657,06/17/2021 18:35:44,24.62,47.28,12.67,,,
13658,06/17/2021 18:40:44,24.59,47.30,12.65,,,
13659,06/17/2021 18:45:44,24.60,47.31,12.66,,,
13660,06/17/2021 18:50:44,24.59,47.33,12.66,,,
13661,06/17/2021 18:55:44,24.62,47.33,12.69,,,
13662,06/17/2021 19:00:44,24.59,47.34,12.66,,,
13663,06/17/2021 19:05:44,24.55,47.32,12.61,,,
13664,06/17/2021 19:10:44,24.49,47.32,12.56,,,
13665,06/17/2021 19:15:44,24.49,47.28,12.55,,,
13666,06/17/2021 19:20:44,24.47,47.32,12.55,,,
13667,06/17/2021 19:25:44,24.54,47.28,12.59,,,
13668,06/17/2021 19:30:44,24.59,47.33,12.66,,,
13669,06/17/2021 19:35:44,24.66,47.32,12.72,,,
13670,06/17/2021 19:40:44,24.73,47.38,12.80,,,
13671,06/17/2021 19:45:44,24.77,47.37,12.84,,,
13672,06/17/2021 19:50:44,24.78,47.28,12.82,,,
13673,06/17/2021 19:55:44,24.75,47.24,12.78,,,
13674,06/17/2021 20:00:44,24.72,47.22,12.74,,,
13675,06/17/2021 20:05:44,24.72,47.13,12.71,,,
13676,06/17/2021 20:10:44,24.61,47.09,12.60,,,
13677,06/17/2021 20:15:44,24.55,47.03,12.52,,,
13678,06/17/2021 20:20:44,24.50,46.98,12.47,,,
13679,06/17/2021 20:25:44,24.46,46.97,12.42,,,
13680,06/17/2021 20:30:44,24.46,46.95,12.42,,,
13681,06/17/2021 20:35:44,24.47,47.00,12.44,,,
13682,06/17/2021 20:40:44,24.49,47.01,12.46,,,
13683,06/17/2021 20:45:44,24.56,47.05,12.54,,,
13684,06/17/2021 20:50:44,24.59,47.09,12.58,,,
13685,06/17/2021 20:55:44,24.63,47.10,12.62,,,
13686,06/17/2021 21:00:44,24.66,47.07,12.64,,,
13687,06/17/2021 21:05:44,24.61,47.00,12.57,,,
13688,06/17/2021 21:10:44,24.57,46.95,12.51,,,
13689,06/17/2021 21:15:44,24.46,46.84,12.38,,,
13690,06/17/2021 21:20:44,24.36,46.86,12.30,,,
13691,06/17/2021 21:25:44,24.28,46.77,12.19,,,
13692,06/17/2021 21:30:44,24.15,46.72,12.06,,,
13693,06/17/2021 21:35:44,24.04,46.63,11.93,,,
13694,06/17/2021 21:40:44,23.89,46.61,11.79,,,
13695,06/17/2021 21:45:44,23.81,46.56,11.69,,,
13696,06/17/2021 21:50:44,23.68,46.52,11.56,,,
13697,06/17/2021 21:55:44,23.54,46.49,11.43,,,
13698,06/17/2021 22:00:44,23.42,46.48,11.31,,,
13699,06/17/2021 22:05:44,23.31,46.44,11.21,,,
13700,06/17/2021 22:10:44,23.29,46.51,11.21,,,
13701,06/17/2021 22:15:44,23.32,46.56,11.25,,,
13702,06/17/2021 22:20:44,23.36,46.57,11.29,,,
13703,06/17/2021 22:25:44,23.39,46.65,11.34,,,
13704,06/17/2021 22:30:44,23.44,46.76,11.43,,,
13705,06/17/2021 22:35:44,23.53,46.74,11.50,,,
13706,06/17/2021 22:40:44,23.55,46.75,11.52,,,
13707,06/17/2021 22:45:44,23.62,46.78,11.60,,,
13708,06/17/2021 22:50:44,23.66,46.76,11.62,,,
13709,06/17/2021 22:55:44,23.69,46.79,11.66,,,
13710,06/17/2021 23:00:44,23.77,46.74,11.72,,,
13711,06/17/2021 23:05:44,23.81,46.76,11.76,,,
13712,06/17/2021 23:10:44,23.83,46.72,11.76,,,
13713,06/17/2021 23:15:44,23.87,46.74,11.81,,,
13714,06/17/2021 23:20:44,23.90,46.71,11.83,,,
13715,06/17/2021 23:25:44,23.96,46.71,11.88,,,
13716,06/17/2021 23:30:44,23.96,46.72,11.88,,,
13717,06/17/2021 23:35:44,24.01,46.68,11.92,,,
13718,06/17/2021 23:40:44,24.03,46.69,11.94,,,
13719,06/17/2021 23:45:44,24.06,46.67,11.96,,,
13720,06/17/2021 23:50:44,24.08,46.68,11.98,,,
13721,06/17/2021 23:55:44,24.10,46.67,11.99,,,
13722,06/18/2021 00:00:44,24.11,46.60,11.98,,,
13723,06/18/2021 00:05:44,24.13,46.64,12.01,,,
13724,06/18/2021 00:10:44,24.14,46.67,12.03,,,
13725,06/18/2021 00:15:44,24.19,46.66,12.08,,,
13726,06/18/2021 00:20:44,24.18,46.68,12.08,,,
13727,06/18/2021 00:25:44,24.16,46.65,12.05,,,
13728,06/18/2021 00:30:44,24.18,46.64,12.06,,,
13729,06/18/2021 00:35:44,24.20,46.69,12.10,,,
13730,06/18/2021 00:40:44,24.20,46.64,12.08,,,
13731,06/18/2021 00:45:44,24.10,46.60,11.97,,,
13732,06/18/2021 00:50:44,23.92,46.51,11.78,,,
13733,06/18/2021 00:55:44,23.79,46.44,11.63,,,
13734,06/18/2021 01:00:44,23.59,46.36,11.43,,,
13735,06/18/2021 01:05:44,23.43,46.25,11.25,,,
13736,06/18/2021 01:10:44,23.28,46.21,11.10,,,
13737,06/18/2021 01:15:44,23.17,46.21,11.01,,,
13738,06/18/2021 01:20:44,23.13,46.22,10.97,,,
13739,06/18/2021 01:25:44,23.14,46.26,10.99,,,
13740,06/18/2021 01:30:44,23.13,46.37,11.02,,,
13741,06/18/2021 01:35:44,23.16,46.34,11.04,,,
13742,06/18/2021 01:40:44,23.14,46.43,11.05,,,
13743,06/18/2021 01:45:44,23.22,46.45,11.12,,,
13744,06/18/2021 01:50:44,23.25,46.48,11.16,,,
13745,06/18/2021 01:55:44,23.25,46.52,11.17,,,
13746,06/18/2021 02:00:44,23.28,46.52,11.20,,,
13747,06/18/2021 02:05:44,23.31,46.55,11.24,,,
13748,06/18/2021 02:10:44,23.36,46.54,11.28,,,
13749,06/18/2021 02:15:44,23.36,46.58,11.29,,,
13750,06/18/2021 02:20:44,23.40,46.58,11.33,,,
13751,06/18/2021 02:25:44,23.42,46.55,11.34,,,
13752,06/18/2021 02:30:44,23.47,46.57,11.39,,,
13753,06/18/2021 02:35:44,23.46,46.56,11.38,,,
13754,06/18/2021 02:40:44,23.49,46.61,11.42,,,
13755,06/18/2021 02:45:44,23.53,46.55,11.44,,,
13756,06/18/2021 02:50:44,23.49,46.57,11.41,,,
13757,06/18/2021 02:55:44,23.50,46.59,11.42,,,
13758,06/18/2021 03:00:44,23.51,46.60,11.43,,,
13759,06/18/2021 03:05:44,23.53,46.59,11.45,,,
13760,06/18/2021 03:10:44,23.53,46.63,11.46,,,
13761,06/18/2021 03:15:44,23.56,46.63,11.49,,,
13762,06/18/2021 03:20:44,23.55,46.64,11.49,,,
13763,06/18/2021 03:25:44,23.53,46.71,11.49,,,
13764,06/18/2021 03:30:44,23.53,46.71,11.49,,,
13765,06/18/2021 03:35:44,23.54,46.72,11.50,,,
13766,06/18/2021 03:40:44,23.55,46.71,11.51,,,
13767,06/18/2021 03:45:44,23.52,46.74,11.49,,,
13768,06/18/2021 03:50:44,23.52,46.74,11.49,,,
13769,06/18/2021 03:55:44,23.50,46.78,11.48,,,
13770,06/18/2021 04:00:44,23.50,46.81,11.49,,,
13771,06/18/2021 04:05:44,23.44,46.87,11.46,,,
13772,06/18/2021 04:10:44,23.49,46.87,11.50,,,
13773,06/18/2021 04:15:44,23.41,46.89,11.44,,,
13774,06/18/2021 04:20:44,23.42,46.96,11.47,,,
13775,06/18/2021 04:25:44,23.41,46.99,11.47,,,
13776,06/18/2021 04:30:44,23.42,47.00,11.48,,,
13777,06/18/2021 04:35:44,23.37,47.09,11.46,,,
13778,06/18/2021 04:40:44,23.36,47.12,11.47,,,
13779,06/18/2021 04:45:44,23.32,47.20,11.46,,,
13780,06/18/2021 04:50:44,23.31,47.26,11.47,,,
13781,06/18/2021 04:55:44,23.29,47.28,11.46,,,
13782,06/18/2021 05:00:44,23.27,47.38,11.47,,,
13783,06/18/2021 05:05:44,23.25,47.40,11.46,,,
13784,06/18/2021 05:10:44,23.23,47.47,11.46,,,
13785,06/18/2021 05:15:44,23.22,47.51,11.46,,,
13786,06/18/2021 05:20:44,23.20,47.60,11.47,,,
13787,06/18/2021 05:25:44,23.15,47.65,11.45,,,
13788,06/18/2021 05:30:44,23.15,47.75,11.48,,,
13789,06/18/2021 05:35:44,23.13,47.82,11.48,,,
13790,06/18/2021 05:40:44,23.12,47.89,11.49,,,
13791,06/18/2021 05:45:44,23.11,47.97,11.51,,,
13792,06/18/2021 05:50:44,23.15,48.07,11.58,,,
13793,06/18/2021 05:55:44,23.15,48.13,11.60,,,
13794,06/18/2021 06:00:44,23.14,48.18,11.61,,,
13795,06/18/2021 06:05:44,23.13,48.25,11.62,,,
13796,06/18/2021 06:10:44,23.08,48.28,11.58,,,
13797,06/18/2021 06:15:44,23.03,48.30,11.54,,,
13798,06/18/2021 06:20:44,23.00,48.35,11.53,,,
13799,06/18/2021 06:25:44,22.91,48.35,11.44,,,
13800,06/18/2021 06:30:44,22.88,48.43,11.45,,,
13801,06/18/2021 06:35:44,22.88,48.43,11.45,,,
13802,06/18/2021 06:40:44,22.85,48.46,11.43,,,
13803,06/18/2021 06:45:44,22.87,48.52,11.47,,,
13804,06/18/2021 06:50:44,22.88,48.59,11.50,,,
13805,06/18/2021 06:55:44,22.88,48.61,11.50,,,
13806,06/18/2021 07:00:44,22.91,48.68,11.54,,,
13807,06/18/2021 07:05:44,22.88,48.71,11.54,,,
13808,06/18/2021 07:10:44,22.91,48.76,11.57,,,
13809,06/18/2021 07:15:44,22.92,48.84,11.61,,,
13810,06/18/2021 07:20:44,22.97,48.92,11.68,,,
13811,06/18/2021 07:25:44,23.00,49.01,11.74,,,
13812,06/18/2021 07:30:44,23.05,49.10,11.80,,,
13813,06/18/2021 07:35:44,23.09,49.22,11.88,,,
13814,06/18/2021 07:40:44,23.10,49.26,11.90,,,
13815,06/18/2021 07:45:44,23.17,49.33,11.99,,,
13816,06/18/2021 07:50:44,23.20,49.43,12.04,,,
13817,06/18/2021 07:55:44,23.23,49.45,12.08,,,
13818,06/18/2021 08:00:44,23.24,49.53,12.11,,,
13819,06/18/2021 08:05:44,23.30,49.61,12.20,,,
13820,06/18/2021 08:10:44,23.34,49.64,12.23,,,
13821,06/18/2021 08:15:44,23.39,49.65,12.29,,,
13822,06/18/2021 08:20:44,23.43,49.75,12.36,,,
13823,06/18/2021 08:25:44,23.49,49.81,12.42,,,
13824,06/18/2021 08:30:44,23.53,51.28,12.91,,,
13825,06/18/2021 08:35:44,23.59,51.22,12.95,,,
13826,06/18/2021 08:40:44,23.66,51.29,13.03,,,
13827,06/18/2021 08:45:44,23.70,51.30,13.07,,,
13828,06/18/2021 08:50:44,23.73,51.28,13.10,,,
13829,06/18/2021 08:55:44,23.80,51.33,13.17,,,
13830,06/18/2021 09:00:44,23.84,51.32,13.21,,,
13831,06/18/2021 09:05:44,23.90,51.30,13.26,,,
13832,06/18/2021 09:10:44,23.95,51.37,13.32,,,
13833,06/18/2021 09:15:44,23.97,51.34,13.33,,,
13834,06/18/2021 09:20:44,24.03,51.34,13.39,,,
13835,06/18/2021 09:25:44,24.08,51.37,13.44,,,
13836,06/18/2021 09:30:44,24.12,51.49,13.51,,,
13837,06/18/2021 09:35:44,24.13,50.86,13.34,,,
13838,06/18/2021 09:40:44,24.05,50.14,13.05,,,
13839,06/18/2021 09:45:44,23.96,49.56,12.78,,,
13840,06/18/2021 09:50:44,23.77,49.08,12.47,,,
13841,06/18/2021 09:55:44,23.62,48.74,12.22,,,
13842,06/18/2021 10:00:44,23.46,48.59,12.03,,,
13843,06/18/2021 10:05:44,23.36,48.41,11.87,,,
13844,06/18/2021 10:10:44,23.23,48.31,11.72,,,
13845,06/18/2021 10:15:44,23.12,48.26,11.61,,,
13846,06/18/2021 10:20:44,23.08,48.23,11.56,,,
13847,06/18/2021 10:25:44,23.07,48.75,11.72,,,
13848,06/18/2021 10:30:44,23.11,48.98,11.82,,,
13849,06/18/2021 10:35:44,23.22,49.11,11.96,,,
13850,06/18/2021 10:40:44,23.35,49.22,12.12,,,
13851,06/18/2021 10:45:44,23.45,49.29,12.24,,,
13852,06/18/2021 10:50:44,23.60,49.31,12.38,,,
13853,06/18/2021 10:55:44,23.75,49.47,12.57,,,
13854,06/18/2021 11:00:44,23.87,49.53,12.69,,,
13855,06/18/2021 11:05:44,24.04,49.54,12.85,,,
13856,06/18/2021 11:10:44,24.20,49.48,12.98,,,
13857,06/18/2021 11:15:44,24.35,49.69,13.19,,,
13858,06/18/2021 11:20:44,24.48,49.55,13.26,,,
13859,06/18/2021 11:25:44,24.55,49.02,13.16,,,
13860,06/18/2021 11:30:44,24.59,47.75,12.79,,,
13861,06/18/2021 11:35:44,24.69,46.97,12.63,,,
13862,06/18/2021 11:40:44,24.68,46.42,12.44,,,
13863,06/18/2021 11:45:44,24.66,46.41,12.42,,,
13864,06/18/2021 11:50:44,24.63,46.49,12.42,,,
13865,06/18/2021 11:55:44,24.62,46.53,12.42,,,
13866,06/18/2021 12:00:44,24.63,46.67,12.48,,,
13867,06/18/2021 12:05:44,24.59,46.75,12.47,,,
13868,06/18/2021 12:10:44,24.59,46.83,12.50,,,
13869,06/18/2021 12:15:44,24.59,46.88,12.51,,,
13870,06/18/2021 12:20:44,24.62,46.96,12.57,,,
13871,06/18/2021 12:25:44,24.66,46.96,12.61,,,
13872,06/18/2021 12:30:44,24.66,47.01,12.62,,,
13873,06/18/2021 12:35:44,24.69,47.21,12.71,,,
13874,06/18/2021 12:40:44,24.73,47.31,12.78,,,
13875,06/18/2021 12:45:44,24.78,47.27,12.81,,,
13876,06/18/2021 12:50:44,24.84,47.18,12.83,,,
13877,06/18/2021 12:55:44,24.85,47.06,12.81,,,
13878,06/18/2021 13:00:44,24.89,47.06,12.84,,,
13879,06/18/2021 13:05:44,24.92,47.02,12.86,,,
13880,06/18/2021 13:10:44,24.97,47.04,12.91,,,
13881,06/18/2021 13:15:44,25.01,47.13,12.97,,,
13882,06/18/2021 13:20:44,25.05,46.96,12.96,,,
13883,06/18/2021 13:25:44,25.08,46.88,12.96,,,
13884,06/18/2021 13:30:44,25.15,46.87,13.02,,,
13885,06/18/2021 13:35:44,25.18,46.85,13.04,,,
13886,06/18/2021 13:40:44,25.20,46.84,13.06,,,
13887,06/18/2021 13:45:44,25.24,46.83,13.09,,,
13888,06/18/2021 13:50:44,25.27,46.89,13.13,,,
13889,06/18/2021 13:55:44,25.31,46.80,13.14,,,
13890,06/18/2021 14:00:44,25.33,46.77,13.15,,,
13891,06/18/2021 14:05:44,25.33,46.73,13.14,,,
13892,06/18/2021 14:10:44,25.31,46.62,13.08,,,
13893,06/18/2021 14:15:44,25.31,46.60,13.08,,,
13894,06/18/2021 14:20:44,25.34,46.75,13.15,,,
13895,06/18/2021 14:25:44,25.32,46.71,13.12,,,
13896,06/18/2021 14:30:44,25.32,46.72,13.12,,,
13897,06/18/2021 14:35:44,25.37,46.64,13.14,,,
13898,06/18/2021 14:40:44,25.34,46.58,13.10,,,
13899,06/18/2021 14:45:44,25.37,46.64,13.15,,,
13900,06/18/2021 14:50:44,25.36,46.53,13.10,,,
13901,06/18/2021 14:55:44,25.38,46.45,13.09,,,
13902,06/18/2021 15:00:44,25.40,46.41,13.10,,,
13903,06/18/2021 15:05:44,25.36,46.45,13.07,,,
13904,06/18/2021 15:10:44,25.42,46.72,13.21,,,
13905,06/18/2021 15:15:44,25.45,47.08,13.36,,,
13906,06/18/2021 15:20:44,25.51,46.99,13.39,,,
13907,06/18/2021 15:25:44,25.56,46.96,13.42,,,
13908,06/18/2021 15:30:44,25.59,46.85,13.41,,,
13909,06/18/2021 15:35:44,25.59,46.62,13.33,,,
13910,06/18/2021 15:40:44,25.59,46.73,13.37,,,
13911,06/18/2021 15:45:44,25.63,46.48,13.33,,,
13912,06/18/2021 15:50:44,25.60,46.29,13.23,,,
13913,06/18/2021 15:55:44,25.62,46.24,13.24,,,
13914,06/18/2021 16:00:44,25.62,46.21,13.23,,,
13915,06/18/2021 16:05:44,25.61,46.12,13.19,,,
13916,06/18/2021 16:10:44,25.62,46.07,13.18,,,
13917,06/18/2021 16:15:44,25.60,45.99,13.14,,,
13918,06/18/2021 16:20:44,25.61,45.89,13.11,,,
13919,06/18/2021 16:25:44,25.63,45.78,13.09,,,
13920,06/18/2021 16:30:44,25.60,45.69,13.03,,,
13921,06/18/2021 16:35:44,25.62,45.52,13.00,,,
13922,06/18/2021 16:40:44,25.61,45.41,12.95,,,
13923,06/18/2021 16:45:44,25.54,45.35,12.87,,,
13924,06/18/2021 16:50:44,25.59,45.16,12.85,,,
13925,06/18/2021 16:55:44,25.58,45.02,12.79,,,
13926,06/18/2021 17:00:44,25.57,45.10,12.81,,,
13927,06/18/2021 17:05:44,25.59,45.06,12.81,,,
13928,06/18/2021 17:10:44,25.58,44.91,12.75,,,
13929,06/18/2021 17:15:44,25.58,44.77,12.70,,,
13930,06/18/2021 17:20:44,25.57,44.63,12.65,,,
13931,06/18/2021 17:25:44,25.54,44.51,12.59,,,
13932,06/18/2021 17:30:44,25.54,44.53,12.59,,,
13933,06/18/2021 17:35:44,25.52,44.44,12.54,,,
13934,06/18/2021 17:40:44,25.54,44.40,12.55,,,
13935,06/18/2021 17:45:44,25.51,44.58,12.58,,,
13936,06/18/2021 17:50:44,25.50,44.55,12.56,,,
13937,06/18/2021 17:55:44,25.48,44.50,12.53,,,
13938,06/18/2021 18:00:44,25.49,44.23,12.44,,,
13939,06/18/2021 18:05:44,25.48,44.01,12.36,,,
13940,06/18/2021 18:10:44,25.43,44.02,12.31,,,
13941,06/18/2021 18:15:44,25.45,43.92,12.29,,,
13942,06/18/2021 18:20:44,25.40,43.71,12.19,,,
13943,06/18/2021 18:25:44,25.40,43.62,12.15,,,
13944,06/18/2021 18:30:44,25.35,43.48,12.06,,,
13945,06/18/2021 18:35:44,25.32,43.29,11.96,,,
13946,06/18/2021 18:40:44,25.30,43.24,11.92,,,
13947,06/18/2021 18:45:44,25.27,43.20,11.88,,,
13948,06/18/2021 18:50:44,25.25,43.22,11.88,,,
13949,06/18/2021 18:55:44,25.18,42.90,11.70,,,
13950,06/18/2021 19:00:44,25.09,42.99,11.65,,,
13951,06/18/2021 19:05:44,25.01,43.11,11.62,,,
13952,06/18/2021 19:10:44,24.94,43.15,11.57,,,
13953,06/18/2021 19:15:44,24.88,43.22,11.54,,,
13954,06/18/2021 19:20:44,24.86,43.27,11.54,,,
13955,06/18/2021 19:25:44,24.82,43.40,11.54,,,
13956,06/18/2021 19:30:44,24.72,43.24,11.40,,,
13957,06/18/2021 19:35:44,24.68,43.18,11.34,,,
